origin,utc,name,n_cells,mean_mm,max_mm,coverage,eta_area,eta_first,reliable
1790289900,2026-09-24T22:45:00Z,เนินสว่าง,15,1.141,1.479,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ทุ่งใหญ่,16,1.357,1.92,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ตะพานหิน,1,0.196,0.196,1.0,15,15,False
1790289900,2026-09-24T22:45:00Z,งิ้วราย,9,0.218,0.299,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ห้วยเกตุ,5,0.278,0.299,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ไทรโรงโขน,3,0.299,0.299,1.0,15,15,False
1790289900,2026-09-24T22:45:00Z,หนองพยอม,11,0.125,0.196,0.9091,15,15,True
1790289900,2026-09-24T22:45:00Z,ทุ่งโพธิ์,5,0.256,0.397,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ดงตะขบ,9,0.33,0.397,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,คลองคูณ,11,0.498,0.587,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังสำโรง,16,0.818,1.245,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังหว้า,10,0.426,0.484,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังหลุม,15,0.151,0.386,0.9333,15,15,True
1790289900,2026-09-24T22:45:00Z,ทับหมัน,10,0.632,0.978,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ไผ่หลวง,4,0.222,0.299,1.0,15,15,False
1790289900,2026-09-24T22:45:00Z,บางไผ่,12,0.287,0.397,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,หอไกร,11,0.522,0.696,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,เนินมะกอก,20,0.3,0.495,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังสำโรง,15,0.085,0.294,0.6,15,15,True
1790289900,2026-09-24T22:45:00Z,ภูมิ,8,0.294,0.484,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังกรด,9,0.044,0.196,0.2222,45,45,True
1790289900,2026-09-24T22:45:00Z,ห้วยเขน,2,0.196,0.196,1.0,15,15,False
1790289900,2026-09-24T22:45:00Z,วังตะกู,11,0.196,0.392,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ลำประดา,11,0.359,0.598,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,โพทะเล,9,0.655,0.783,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ท้ายน้ำ,13,0.868,1.179,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ทะนง,20,0.829,0.984,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ท่าบัว,13,0.418,0.598,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ทุ่งน้อย,8,0.506,0.598,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ท่าขมิ้น,19,0.693,0.908,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ท่าเสา,15,0.386,0.593,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,บางคลาน,7,0.451,0.598,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ท่านั่ง,6,0.294,0.392,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,บ้านน้อย,10,0.647,1.006,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วัดขวาง,11,0.708,1.076,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,สามง่าม,14,0.89,1.277,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,กำแพงดิน,15,0.39,0.908,0.8,15,15,True
1790289900,2026-09-24T22:45:00Z,รังนก,11,0.999,1.414,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,เนินปอ,22,1.137,1.478,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,หนองโสน,27,1.316,1.804,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ทับคล้อ,15,0.15,0.288,0.8667,15,15,True
1790289900,2026-09-24T22:45:00Z,เขาทราย,34,0.067,0.299,0.4118,15,15,True
1790289900,2026-09-24T22:45:00Z,เขาเจ็ดลูก,29,0.064,0.196,0.6207,15,15,True
1790289900,2026-09-24T22:45:00Z,ท้ายทุ่ง,26,0.236,0.5,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,สากเหล็ก,19,0.458,0.815,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ท่าเยี่ยม,4,0.249,0.592,0.75,15,15,False
1790289900,2026-09-24T22:45:00Z,คลองทราย,5,0.357,0.592,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,หนองหญ้าไทร,7,0.484,0.848,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังทับไทร,10,0.274,0.577,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ห้วยแก้ว,13,1.102,1.86,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,โพธิ์ไทรงาม,12,1.003,1.272,1.0,15,15,True
